time,congestion
1991-09-07 03:40:00,53
1991-09-07 04:00:00,53
1991-09-07 04:20:00,53
1991-09-07 04:40:00,53
1991-09-07 05:00:00,53
1991-09-07 05:20:00,53
1991-09-07 05:40:00,53
1991-09-07 06:00:00,53
1991-09-07 06:20:00,30
1991-09-07 06:40:00,53
1991-09-07 07:00:00,33
1991-09-07 07:20:00,53
1991-09-07 07:40:00,63
1991-09-07 08:00:00,63
1991-09-07 08:20:00,38
1991-09-07 08:40:00,37
1991-09-07 09:00:00,63
1991-09-07 09:20:00,43
1991-09-07 09:40:00,43
1991-09-07 10:00:00,67
1991-09-07 10:20:00,60
1991-09-07 10:40:00,70
1991-09-07 11:00:00,50
1991-09-07 11:20:00,57
1991-09-07 11:40:00,33
1991-09-07 12:00:00,37
1991-09-07 12:20:00,50
1991-09-07 12:40:00,38
1991-09-07 13:00:00,37
1991-09-07 13:20:00,57
1991-09-07 13:40:00,68
1991-09-07 14:00:00,37
1991-09-07 14:20:00,38
1991-09-07 14:40:00,57
1991-09-07 15:00:00,57
1991-09-07 15:20:00,53
1991-09-07 15:40:00,63
1991-09-07 16:00:00,65
1991-09-07 16:20:00,50
1991-09-07 16:40:00,43
1991-09-07 17:00:00,58
1991-09-07 17:20:00,62
1991-09-07 17:40:00,63
1991-09-07 18:00:00,43
1991-09-07 18:20:00,73
1991-09-07 18:40:00,23
1991-09-07 19:00:00,40
1991-09-07 19:20:00,47
1991-09-07 19:40:00,47
1991-09-07 20:00:00,43
1991-09-07 20:20:00,43
1991-09-07 20:40:00,47
1991-09-07 21:00:00,33
1991-09-07 21:20:00,70
1991-09-07 21:40:00,50
1991-09-07 22:00:00,50
1991-09-07 22:20:00,37
1991-09-07 22:40:00,33
1991-09-07 23:00:00,33
1991-09-07 23:20:00,43
1991-09-07 23:40:00,47
1991-09-08 00:00:00,50
1991-09-08 00:20:00,50
1991-09-08 00:40:00,50
1991-09-08 01:00:00,50
1991-09-08 01:20:00,50
1991-09-08 01:40:00,50
1991-09-08 02:00:00,50
1991-09-08 02:20:00,50
1991-09-08 02:40:00,50
1991-09-08 03:00:00,43
1991-09-08 03:20:00,43
1991-09-08 03:40:00,43
1991-09-08 04:00:00,43
1991-09-08 04:20:00,43
1991-09-08 04:40:00,43
1991-09-08 05:00:00,43
1991-09-08 05:20:00,43
1991-09-08 05:40:00,30
1991-09-08 06:00:00,30
1991-09-08 06:20:00,50
1991-09-08 06:40:00,37
1991-09-08 07:00:00,37
1991-09-08 07:20:00,43
1991-09-08 07:40:00,33
1991-09-08 08:00:00,33
1991-09-08 08:20:00,43
1991-09-08 08:40:00,57
1991-09-08 09:00:00,57
1991-09-08 09:20:00,37
1991-09-08 09:40:00,50
1991-09-08 10:00:00,50
1991-09-08 10:20:00,43
1991-09-08 10:40:00,33
1991-09-08 11:00:00,33
1991-09-08 11:20:00,50
1991-09-08 11:40:00,30
1991-09-08 12:00:00,30
1991-09-08 12:20:00,70
1991-09-08 12:40:00,53
1991-09-08 13:00:00,53
1991-09-08 13:20:00,23
1991-09-08 13:40:00,73
1991-09-08 14:00:00,73
1991-09-08 14:20:00,43
1991-09-08 14:40:00,43
1991-09-08 15:00:00,43
1991-09-08 15:20:00,43
1991-09-08 15:40:00,43
1991-09-08 16:00:00,73
1991-09-08 16:20:00,50
1991-09-08 16:40:00,23
1991-09-08 17:00:00,93
1991-09-08 17:20:00,37
1991-09-08 17:40:00,50
1991-09-08 18:00:00,33
1991-09-08 18:20:00,62
1991-09-08 18:40:00,33
1991-09-08 19:00:00,53
1991-09-08 19:20:00,50
1991-09-08 19:40:00,43
1991-09-08 20:00:00,43
1991-09-08 20:20:00,43
1991-09-08 20:40:00,37
1991-09-08 21:00:00,87
1991-09-08 21:20:00,37
1991-09-08 21:40:00,23
1991-09-08 22:00:00,73
1991-09-08 22:20:00,43
1991-09-08 22:40:00,35
1991-09-08 23:00:00,35
1991-09-08 23:20:00,35
1991-09-08 23:40:00,35
1991-09-09 00:00:00,35
1991-09-09 00:20:00,35
1991-09-09 00:40:00,35
1991-09-09 01:00:00,35
1991-09-09 01:20:00,35
1991-09-09 01:40:00,87
1991-09-09 02:00:00,87
1991-09-09 02:20:00,87
1991-09-09 02:40:00,87
1991-09-09 03:00:00,87
1991-09-09 03:20:00,87
1991-09-09 03:40:00,87
1991-09-09 04:00:00,87
1991-09-09 04:20:00,87
1991-09-09 04:40:00,73
1991-09-09 05:00:00,47
1991-09-09 05:20:00,60
1991-09-09 05:40:00,47
1991-09-09 06:00:00,57
1991-09-09 06:20:00,47
1991-09-09 06:40:00,63
1991-09-09 07:00:00,43
1991-09-09 07:20:00,67
1991-09-09 07:40:00,38
1991-09-09 08:00:00,57
1991-09-09 08:20:00,27
1991-09-09 08:40:00,45
1991-09-09 09:00:00,37
1991-09-09 09:20:00,50
1991-09-09 09:40:00,68
1991-09-09 10:00:00,45
1991-09-09 10:20:00,40
1991-09-09 10:40:00,62
1991-09-09 11:00:00,50
1991-09-09 11:20:00,43
1991-09-09 11:40:00,57
1991-09-09 12:00:00,47
1991-09-09 12:20:00,53
1991-09-09 12:40:00,37
1991-09-09 13:00:00,57
1991-09-09 13:20:00,40
1991-09-09 13:40:00,43
1991-09-09 14:00:00,37
1991-09-09 14:20:00,67
1991-09-09 14:40:00,37
1991-09-09 15:00:00,70
1991-09-09 15:20:00,33
1991-09-09 15:40:00,40
1991-09-09 16:00:00,45
1991-09-09 16:20:00,37
1991-09-09 16:40:00,53
1991-09-09 17:00:00,23
1991-09-09 17:20:00,65
1991-09-09 17:40:00,65
1991-09-09 18:00:00,58
1991-09-09 18:20:00,43
1991-09-09 18:40:00,37
1991-09-09 19:00:00,37
1991-09-09 19:20:00,47
1991-09-09 19:40:00,67
1991-09-09 20:00:00,37
1991-09-09 20:20:00,37
1991-09-09 20:40:00,47
1991-09-09 21:00:00,57
1991-09-09 21:20:00,37
1991-09-09 21:40:00,52
1991-09-09 22:00:00,37
1991-09-09 22:20:00,20
1991-09-09 22:40:00,20
1991-09-09 23:00:00,43
1991-09-09 23:20:00,43
1991-09-09 23:40:00,43
1991-09-10 00:00:00,43
1991-09-10 00:20:00,43
1991-09-10 00:40:00,43
1991-09-10 01:00:00,43
1991-09-10 01:20:00,43
1991-09-10 01:40:00,43
1991-09-10 02:00:00,43
1991-09-10 02:20:00,43
1991-09-10 02:40:00,43
1991-09-10 03:00:00,43
1991-09-10 03:20:00,43
1991-09-10 03:40:00,43
1991-09-10 04:00:00,43
1991-09-10 04:20:00,43
1991-09-10 04:40:00,43
1991-09-10 05:00:00,43
1991-09-10 05:20:00,40
1991-09-10 05:40:00,40
1991-09-10 06:00:00,47
1991-09-10 06:20:00,23
1991-09-10 06:40:00,67
1991-09-10 07:00:00,50
1991-09-10 07:20:00,43
1991-09-10 07:40:00,80
1991-09-10 08:00:00,43
1991-09-10 08:20:00,30
1991-09-10 08:40:00,72
1991-09-10 09:00:00,43
1991-09-10 09:20:00,43
1991-09-10 09:40:00,53
1991-09-10 10:00:00,53
1991-09-10 10:20:00,60
1991-09-10 10:40:00,47
1991-09-10 11:00:00,57
1991-09-10 11:20:00,33
1991-09-10 11:40:00,63
1991-09-10 12:00:00,67
1991-09-10 12:20:00,47
1991-09-10 12:40:00,60
1991-09-10 13:00:00,60
1991-09-10 13:20:00,53
1991-09-10 13:40:00,33
1991-09-10 14:00:00,53
1991-09-10 14:20:00,73
1991-09-10 14:40:00,52
1991-09-10 15:00:00,50
1991-09-10 15:20:00,57
1991-09-10 15:40:00,42
1991-09-10 16:00:00,42
1991-09-10 16:20:00,57
1991-09-10 16:40:00,40
1991-09-10 17:00:00,30
1991-09-10 17:20:00,63
1991-09-10 17:40:00,53
1991-09-10 18:00:00,53
1991-09-10 18:20:00,60
1991-09-10 18:40:00,43
1991-09-10 19:00:00,52
1991-09-10 19:20:00,53
1991-09-10 19:40:00,27
1991-09-10 20:00:00,50
1991-09-10 20:20:00,43
1991-09-10 20:40:00,50
1991-09-10 21:00:00,50
1991-09-10 21:20:00,57
1991-09-10 21:40:00,40
1991-09-10 22:00:00,55
1991-09-10 22:20:00,53
1991-09-10 22:40:00,43
1991-09-10 23:00:00,43
1991-09-10 23:20:00,43
1991-09-10 23:40:00,43
1991-09-11 00:00:00,43
1991-09-11 00:20:00,43
1991-09-11 00:40:00,43
1991-09-11 01:00:00,43
1991-09-11 01:20:00,43
1991-09-11 01:40:00,43
1991-09-11 02:00:00,30
1991-09-11 02:20:00,30
1991-09-11 02:40:00,30
1991-09-11 03:00:00,30
1991-09-11 03:20:00,30
1991-09-11 03:40:00,30
1991-09-11 04:00:00,30
1991-09-11 04:20:00,30
1991-09-11 04:40:00,30
1991-09-11 05:00:00,50
1991-09-11 05:20:00,62
1991-09-11 05:40:00,37
1991-09-11 06:00:00,30
1991-09-11 06:20:00,37
1991-09-11 06:40:00,43
1991-09-11 07:00:00,37
1991-09-11 07:20:00,77
1991-09-11 07:40:00,77
1991-09-11 08:00:00,43
1991-09-11 08:20:00,67
1991-09-11 08:40:00,33
1991-09-11 09:00:00,70
1991-09-11 09:20:00,73
1991-09-11 09:40:00,20
1991-09-11 10:00:00,50
1991-09-11 10:20:00,20
1991-09-11 10:40:00,43
1991-09-11 11:00:00,52
1991-09-11 11:20:00,30
1991-09-11 11:40:00,47
1991-09-11 12:00:00,57
1991-09-11 12:20:00,37
1991-09-11 12:40:00,37
1991-09-11 13:00:00,67
1991-09-11 13:20:00,48
1991-09-11 13:40:00,48
1991-09-11 14:00:00,47
1991-09-11 14:20:00,50
1991-09-11 14:40:00,58
1991-09-11 15:00:00,72
1991-09-11 15:20:00,20
1991-09-11 15:40:00,53
1991-09-11 16:00:00,63
1991-09-11 16:20:00,62
1991-09-11 16:40:00,67
1991-09-11 17:00:00,53
1991-09-11 17:20:00,37
1991-09-11 17:40:00,63
1991-09-11 18:00:00,50
1991-09-11 18:20:00,57
1991-09-11 18:40:00,57
1991-09-11 19:00:00,35
1991-09-11 19:20:00,58
1991-09-11 19:40:00,50
1991-09-11 20:00:00,40
1991-09-11 20:20:00,23
1991-09-11 20:40:00,40
1991-09-11 21:00:00,43
1991-09-11 21:20:00,43
1991-09-11 21:40:00,35
1991-09-11 22:00:00,47
1991-09-11 22:20:00,43
1991-09-11 22:40:00,37
1991-09-11 23:00:00,37
1991-09-11 23:20:00,37
1991-09-11 23:40:00,37
1991-09-12 00:00:00,27
1991-09-12 00:20:00,27
1991-09-12 00:40:00,27
1991-09-12 01:00:00,27
1991-09-12 01:20:00,27
1991-09-12 01:40:00,27
1991-09-12 02:00:00,27
1991-09-12 02:20:00,27
1991-09-12 02:40:00,27
1991-09-12 03:20:00,30
1991-09-12 03:40:00,30
1991-09-12 04:00:00,30
1991-09-12 04:20:00,30
1991-09-12 04:40:00,30
1991-09-12 05:00:00,57
1991-09-12 05:20:00,50
1991-09-12 05:40:00,48
1991-09-12 06:00:00,33
1991-09-12 06:20:00,33
1991-09-12 08:20:00,50
1991-09-12 08:40:00,50
1991-09-12 11:00:00,43
1991-09-12 11:20:00,53
1991-09-12 11:40:00,33
1991-09-12 12:00:00,57
1991-09-12 12:20:00,43
1991-09-12 12:40:00,60
1991-09-12 13:00:00,60
1991-09-12 13:20:00,55
1991-09-12 13:40:00,50
1991-09-12 14:00:00,38
1991-09-12 14:20:00,53
1991-09-12 14:40:00,47
1991-09-12 15:00:00,100
1991-09-12 15:20:00,60
1991-09-12 15:40:00,40
1991-09-12 16:00:00,53
1991-09-12 16:20:00,53
1991-09-12 16:40:00,53
1991-09-12 17:00:00,43
1991-09-12 17:20:00,57
1991-09-12 17:40:00,43
1991-09-12 18:00:00,43
1991-09-12 18:20:00,28
1991-09-12 18:40:00,50
1991-09-12 19:00:00,55
1991-09-12 19:20:00,57
1991-09-12 19:40:00,50
1991-09-12 20:00:00,50
1991-09-12 20:20:00,67
1991-09-12 20:40:00,50
1991-09-12 21:00:00,37
1991-09-12 21:20:00,30
1991-09-12 21:40:00,63
1991-09-12 22:00:00,37
1991-09-12 22:20:00,53
1991-09-12 22:40:00,43
1991-09-12 23:00:00,33
1991-09-12 23:20:00,33
1991-09-12 23:40:00,33
1991-09-13 00:00:00,33
1991-09-13 00:20:00,33
1991-09-13 00:40:00,33
1991-09-13 01:00:00,33
1991-09-13 01:20:00,33
1991-09-13 01:40:00,33
1991-09-13 02:00:00,62
1991-09-13 02:20:00,62
1991-09-13 02:40:00,62
1991-09-13 03:00:00,62
1991-09-13 03:20:00,62
1991-09-13 03:40:00,62
1991-09-13 04:00:00,62
1991-09-13 04:20:00,62
1991-09-13 04:40:00,62
1991-09-13 05:00:00,43
1991-09-13 05:20:00,47
1991-09-13 05:40:00,57
1991-09-13 06:00:00,47
1991-09-13 06:20:00,70
1991-09-13 06:40:00,65
1991-09-13 07:00:00,48
1991-09-13 07:20:00,63
1991-09-13 07:40:00,62
1991-09-13 08:00:00,37
1991-09-13 08:20:00,60
1991-09-13 08:40:00,62
1991-09-13 09:00:00,70
1991-09-13 09:20:00,47
1991-09-13 09:40:00,67
1991-09-13 10:00:00,68
1991-09-13 10:20:00,63
1991-09-13 10:40:00,50
1991-09-13 11:00:00,55
1991-09-13 11:20:00,55
1991-09-13 11:40:00,57
1991-09-13 12:00:00,75
1991-09-13 12:20:00,62
1991-09-13 12:40:00,47
1991-09-13 13:00:00,45
1991-09-13 13:20:00,53
1991-09-13 13:40:00,53
1991-09-13 14:00:00,67
1991-09-13 14:20:00,47
1991-09-13 14:40:00,57
1991-09-13 15:00:00,57
1991-09-13 15:20:00,47
1991-09-13 15:40:00,50
1991-09-13 16:00:00,40
1991-09-13 16:20:00,48
1991-09-13 16:40:00,50
1991-09-13 17:00:00,37
1991-09-13 17:20:00,67
1991-09-13 17:40:00,40
1991-09-13 18:00:00,42
1991-09-13 18:20:00,43
1991-09-13 18:40:00,48
1991-09-13 19:00:00,48
1991-09-13 19:20:00,55
1991-09-13 19:40:00,57
1991-09-13 20:00:00,67
1991-09-13 20:20:00,45
1991-09-13 20:40:00,43
1991-09-13 21:00:00,60
1991-09-13 21:20:00,43
1991-09-13 21:40:00,33
1991-09-13 22:00:00,72
1991-09-13 22:20:00,43
1991-09-13 22:40:00,33
1991-09-13 23:00:00,43
1991-09-13 23:20:00,43
1991-09-13 23:40:00,43
1991-09-14 00:00:00,43
1991-09-14 00:20:00,43
1991-09-14 00:40:00,43
1991-09-14 01:00:00,43
1991-09-14 01:20:00,43
1991-09-14 01:40:00,43
1991-09-14 02:00:00,43
1991-09-14 02:20:00,57
1991-09-14 02:40:00,57
1991-09-14 03:00:00,57
1991-09-14 03:20:00,57
1991-09-14 03:40:00,57
1991-09-14 04:00:00,57
1991-09-14 04:20:00,57
1991-09-14 04:40:00,57
1991-09-14 05:00:00,57
1991-09-14 05:20:00,57
1991-09-14 05:40:00,57
1991-09-14 06:00:00,33
1991-09-14 06:20:00,47
1991-09-14 06:40:00,47
1991-09-14 07:00:00,33
1991-09-14 07:20:00,38
1991-09-14 07:40:00,57
1991-09-14 08:00:00,57
1991-09-14 08:20:00,70
1991-09-14 08:40:00,47
1991-09-14 09:00:00,60
1991-09-14 09:20:00,50
1991-09-14 09:40:00,50
1991-09-14 10:00:00,37
1991-09-14 10:20:00,50
1991-09-14 10:40:00,47
1991-09-14 11:00:00,63
1991-09-14 11:20:00,37
1991-09-14 11:40:00,57
1991-09-14 12:00:00,45
1991-09-14 12:20:00,40
1991-09-14 12:40:00,33
1991-09-14 13:00:00,23
1991-09-14 13:20:00,67
1991-09-14 13:40:00,60
1991-09-14 14:00:00,43
1991-09-14 14:20:00,33
1991-09-14 14:40:00,33
1991-09-14 15:00:00,30
1991-09-14 15:20:00,40
1991-09-14 15:40:00,42
1991-09-14 16:00:00,50
1991-09-14 16:20:00,43
1991-09-14 16:40:00,48
1991-09-14 17:00:00,55
1991-09-14 17:20:00,52
1991-09-14 17:40:00,43
1991-09-14 18:00:00,30
1991-09-14 18:20:00,50
1991-09-14 18:40:00,30
1991-09-14 19:00:00,33
1991-09-14 19:20:00,58
1991-09-14 19:40:00,58
1991-09-14 20:00:00,30
1991-09-14 20:20:00,47
1991-09-14 20:40:00,42
1991-09-14 21:00:00,42
1991-09-14 21:20:00,68
1991-09-14 21:40:00,37
1991-09-14 22:00:00,37
1991-09-14 22:20:00,37
1991-09-14 22:40:00,48
1991-09-14 23:00:00,43
1991-09-14 23:20:00,53
1991-09-14 23:40:00,47
1991-09-15 00:00:00,53
1991-09-15 00:20:00,53
1991-09-15 00:40:00,53
1991-09-15 01:00:00,53
1991-09-15 01:20:00,53
1991-09-15 01:40:00,53
1991-09-15 02:00:00,53
1991-09-15 02:20:00,53
1991-09-15 02:40:00,57
1991-09-15 03:00:00,57
1991-09-15 03:20:00,57
1991-09-15 03:40:00,57
1991-09-15 04:00:00,57
1991-09-15 04:20:00,57
1991-09-15 04:40:00,57
1991-09-15 05:00:00,57
1991-09-15 05:20:00,50
1991-09-15 05:40:00,50
1991-09-15 06:00:00,63
1991-09-15 06:20:00,50
1991-09-15 06:40:00,57
1991-09-15 07:00:00,57
1991-09-15 07:20:00,50
1991-09-15 07:40:00,47
1991-09-15 08:00:00,47
1991-09-15 08:20:00,47
1991-09-15 08:40:00,53
1991-09-15 09:00:00,50
1991-09-15 09:20:00,47
1991-09-15 09:40:00,43
1991-09-15 10:00:00,43
1991-09-15 10:20:00,43
1991-09-15 10:40:00,42
1991-09-15 11:00:00,42
1991-09-15 11:20:00,30
1991-09-15 11:40:00,50
1991-09-15 12:00:00,50
1991-09-15 12:20:00,83
1991-09-15 12:40:00,43
1991-09-15 13:00:00,33
1991-09-15 13:20:00,43
1991-09-15 13:40:00,53
1991-09-15 14:00:00,53
1991-09-15 14:20:00,43
1991-09-15 14:40:00,30
1991-09-15 15:00:00,30
1991-09-15 15:20:00,57
1991-09-15 15:40:00,38
1991-09-15 16:00:00,38
1991-09-15 16:20:00,50
1991-09-15 16:40:00,37
1991-09-15 17:00:00,37
1991-09-15 17:20:00,43
1991-09-15 17:40:00,43
1991-09-15 18:00:00,33
1991-09-15 18:20:00,43
1991-09-15 18:40:00,32
1991-09-15 19:00:00,33
1991-09-15 19:20:00,43
1991-09-15 19:40:00,33
1991-09-15 20:00:00,37
1991-09-15 20:20:00,47
1991-09-15 20:40:00,43
1991-09-15 21:00:00,43
1991-09-15 21:20:00,70
1991-09-15 21:40:00,30
1991-09-15 22:00:00,33
1991-09-15 22:20:00,57
1991-09-15 22:40:00,27
1991-09-15 23:00:00,33
1991-09-15 23:20:00,33
1991-09-15 23:40:00,33
1991-09-16 00:00:00,33
1991-09-16 00:20:00,33
1991-09-16 00:40:00,33
1991-09-16 01:00:00,33
1991-09-16 01:20:00,33
1991-09-16 01:40:00,33
1991-09-16 02:00:00,43
1991-09-16 02:20:00,43
1991-09-16 02:40:00,43
1991-09-16 03:00:00,43
1991-09-16 03:20:00,43
1991-09-16 03:40:00,43
1991-09-16 04:00:00,43
1991-09-16 04:20:00,43
1991-09-16 04:40:00,43
1991-09-16 05:00:00,67
1991-09-16 05:20:00,38
1991-09-16 05:40:00,55
1991-09-16 06:00:00,73
1991-09-16 06:20:00,43
1991-09-16 06:40:00,63
1991-09-16 07:00:00,40
1991-09-16 07:20:00,50
1991-09-16 07:40:00,60
1991-09-16 08:00:00,63
1991-09-16 08:20:00,30
1991-09-16 08:40:00,38
1991-09-16 09:00:00,40
1991-09-16 09:20:00,33
1991-09-16 09:40:00,57
1991-09-16 10:00:00,70
1991-09-16 10:20:00,50
1991-09-16 10:40:00,53
1991-09-16 11:00:00,53
1991-09-16 11:20:00,53
1991-09-16 11:40:00,70
1991-09-16 12:00:00,40
1991-09-16 12:20:00,53
1991-09-16 12:40:00,30
1991-09-16 13:00:00,30
1991-09-16 13:20:00,40
1991-09-16 13:40:00,50
1991-09-16 14:00:00,50
1991-09-16 14:20:00,70
1991-09-16 14:40:00,62
1991-09-16 15:00:00,45
1991-09-16 15:20:00,53
1991-09-16 15:40:00,73
1991-09-16 16:00:00,73
1991-09-16 16:20:00,57
1991-09-16 16:40:00,53
1991-09-16 17:00:00,48
1991-09-16 17:20:00,67
1991-09-16 17:40:00,37
1991-09-16 18:00:00,37
1991-09-16 18:20:00,43
1991-09-16 18:40:00,35
1991-09-16 19:00:00,35
1991-09-16 19:20:00,50
1991-09-16 19:40:00,30
1991-09-16 20:00:00,50
1991-09-16 20:20:00,48
1991-09-16 20:40:00,50
1991-09-16 21:00:00,50
1991-09-16 21:20:00,43
1991-09-16 21:40:00,43
1991-09-16 22:00:00,17
1991-09-16 22:20:00,42
1991-09-16 22:40:00,37
1991-09-16 23:00:00,53
1991-09-16 23:20:00,53
1991-09-16 23:40:00,53
1991-09-17 00:00:00,53
1991-09-17 00:20:00,53
1991-09-17 00:40:00,53
1991-09-17 01:00:00,53
1991-09-17 01:20:00,53
1991-09-17 01:40:00,53
1991-09-17 02:00:00,50
1991-09-17 02:20:00,50
1991-09-17 02:40:00,50
1991-09-17 03:00:00,50
1991-09-17 03:20:00,50
1991-09-17 03:40:00,50
1991-09-17 04:00:00,50
1991-09-17 04:20:00,50
1991-09-17 04:40:00,50
1991-09-17 05:00:00,17
1991-09-17 05:20:00,60
1991-09-17 05:40:00,48
1991-09-17 06:00:00,53
1991-09-17 06:20:00,43
1991-09-17 06:40:00,52
1991-09-17 07:00:00,47
1991-09-17 07:20:00,47
1991-09-17 07:40:00,43
1991-09-17 08:00:00,43
1991-09-17 08:20:00,50
1991-09-17 08:40:00,55
1991-09-17 09:00:00,57
1991-09-17 09:20:00,50
1991-09-17 09:40:00,30
1991-09-17 10:00:00,50
1991-09-17 10:20:00,40
1991-09-17 10:40:00,43
1991-09-17 11:00:00,47
1991-09-17 11:20:00,48
1991-09-17 11:40:00,70
1991-09-17 12:00:00,70
1991-09-17 12:20:00,33
1991-09-17 12:40:00,33
1991-09-17 14:00:00,33
1991-09-17 14:20:00,33
1991-09-17 14:40:00,57
1991-09-17 15:00:00,72
1991-09-17 15:20:00,65
1991-09-17 15:40:00,42
1991-09-17 16:00:00,45
1991-09-17 16:20:00,63
1991-09-17 16:40:00,57
1991-09-17 17:00:00,63
1991-09-17 17:20:00,50
1991-09-17 17:40:00,57
1991-09-17 18:00:00,57
1991-09-17 18:20:00,43
1991-09-17 18:40:00,50
1991-09-17 19:00:00,37
1991-09-17 19:20:00,60
1991-09-17 19:40:00,47
1991-09-17 20:00:00,47
1991-09-17 20:20:00,38
1991-09-17 20:40:00,87
1991-09-17 21:00:00,43
1991-09-17 21:20:00,35
1991-09-17 21:40:00,47
1991-09-17 22:00:00,17
1991-09-17 22:20:00,30
1991-09-17 22:40:00,30
1991-09-17 23:00:00,47
1991-09-17 23:20:00,47
1991-09-17 23:40:00,47
1991-09-18 00:00:00,47
1991-09-18 00:20:00,47
1991-09-18 00:40:00,47
1991-09-18 01:00:00,47
1991-09-18 01:20:00,47
1991-09-18 01:40:00,47
1991-09-18 02:00:00,43
1991-09-18 02:20:00,43
1991-09-18 02:40:00,43
1991-09-18 03:00:00,43
1991-09-18 03:20:00,43
1991-09-18 03:40:00,43
1991-09-18 04:00:00,43
1991-09-18 04:20:00,43
1991-09-18 04:40:00,43
1991-09-18 05:00:00,37
1991-09-18 05:20:00,37
1991-09-18 05:40:00,48
1991-09-18 06:00:00,33
1991-09-18 06:20:00,43
1991-09-18 06:40:00,35
1991-09-18 07:00:00,47
1991-09-18 07:20:00,57
1991-09-18 07:40:00,77
1991-09-18 08:00:00,87
1991-09-18 08:20:00,63
1991-09-18 08:40:00,42
1991-09-18 09:00:00,50
1991-09-18 09:20:00,40
1991-09-18 09:40:00,30
1991-09-18 10:00:00,58
1991-09-18 10:20:00,43
1991-09-18 10:40:00,73
1991-09-18 11:00:00,53
1991-09-18 11:20:00,53
1991-09-18 11:40:00,65
1991-09-18 12:00:00,57
1991-09-18 12:20:00,67
1991-09-18 12:40:00,37
1991-09-18 13:00:00,53
1991-09-18 13:20:00,47
1991-09-18 13:40:00,50
1991-09-18 14:40:00,53
1991-09-18 15:00:00,70
1991-09-18 15:20:00,57
1991-09-18 15:40:00,40
1991-09-18 16:00:00,78
1991-09-18 16:20:00,65
1991-09-18 16:40:00,50
1991-09-18 17:00:00,55
1991-09-18 17:20:00,53
1991-09-18 17:40:00,45
1991-09-18 18:00:00,77
1991-09-18 18:20:00,45
1991-09-18 18:40:00,53
1991-09-18 19:00:00,42
1991-09-18 19:20:00,57
1991-09-18 19:40:00,47
1991-09-18 20:00:00,43
1991-09-18 20:20:00,43
1991-09-18 20:40:00,40
1991-09-18 21:00:00,47
1991-09-18 21:20:00,50
1991-09-18 21:40:00,50
1991-09-18 22:00:00,33
1991-09-18 22:20:00,37
1991-09-18 22:40:00,37
1991-09-18 23:00:00,47
1991-09-18 23:20:00,47
1991-09-18 23:40:00,47
1991-09-19 00:00:00,47
1991-09-19 00:20:00,47
1991-09-19 00:40:00,47
1991-09-19 01:00:00,47
1991-09-19 01:20:00,47
1991-09-19 01:40:00,47
1991-09-19 02:00:00,57
1991-09-19 02:20:00,57
1991-09-19 03:20:00,57
1991-09-19 03:40:00,57
1991-09-19 04:00:00,57
1991-09-19 04:20:00,57
1991-09-19 04:40:00,57
1991-09-19 05:00:00,43
1991-09-19 05:20:00,50
1991-09-19 05:40:00,55
1991-09-19 06:00:00,33
1991-09-19 06:20:00,33
1991-09-19 08:40:00,50
1991-09-19 09:00:00,50
1991-09-19 09:20:00,70
1991-09-19 09:40:00,70
1991-09-19 10:00:00,42
1991-09-19 10:20:00,63
1991-09-19 10:40:00,53
1991-09-19 11:00:00,50
1991-09-19 11:20:00,47
1991-09-19 11:40:00,50
1991-09-19 12:00:00,40
1991-09-19 12:20:00,57
1991-09-19 12:40:00,63
1991-09-19 13:00:00,73
1991-09-19 13:20:00,47
1991-09-19 13:40:00,33
1991-09-19 14:00:00,57
1991-09-19 14:20:00,63
1991-09-19 14:40:00,47
1991-09-19 15:00:00,57
1991-09-19 15:20:00,58
1991-09-19 15:40:00,65
1991-09-19 16:00:00,57
1991-09-19 16:20:00,53
1991-09-19 16:40:00,50
1991-09-19 17:00:00,53
1991-09-19 17:20:00,57
1991-09-19 17:40:00,43
1991-09-19 18:00:00,58
1991-09-19 18:20:00,63
1991-09-19 18:40:00,45
1991-09-19 19:00:00,62
1991-09-19 19:20:00,60
1991-09-19 19:40:00,60
1991-09-19 20:00:00,38
1991-09-19 20:20:00,50
1991-09-19 20:40:00,47
1991-09-19 21:00:00,50
1991-09-19 21:20:00,38
1991-09-19 21:40:00,57
1991-09-19 22:00:00,43
1991-09-19 22:20:00,50
1991-09-19 22:40:00,37
1991-09-19 23:00:00,37
1991-09-19 23:20:00,37
1991-09-19 23:40:00,37
1991-09-20 00:00:00,37
1991-09-20 00:20:00,37
1991-09-20 00:40:00,37
1991-09-20 01:00:00,37
1991-09-20 01:20:00,37
1991-09-20 01:40:00,37
1991-09-20 02:00:00,33
1991-09-20 02:20:00,33
1991-09-20 02:40:00,33
1991-09-20 03:00:00,33
1991-09-20 03:20:00,33
1991-09-20 03:40:00,33
1991-09-20 04:00:00,33
1991-09-20 04:20:00,33
1991-09-20 04:40:00,33
1991-09-20 05:00:00,33
1991-09-20 05:20:00,47
1991-09-20 05:40:00,67
1991-09-20 06:00:00,40
1991-09-20 06:20:00,33
1991-09-20 06:40:00,38
1991-09-20 07:00:00,30
1991-09-20 07:20:00,43
1991-09-20 07:40:00,65
1991-09-20 08:00:00,37
1991-09-20 08:20:00,37
1991-09-20 08:40:00,43
1991-09-20 09:00:00,47
1991-09-20 09:20:00,83
1991-09-20 09:40:00,43
1991-09-20 10:00:00,47
1991-09-20 10:20:00,67
